neuron_id,subject_id,session_id,area,spike_count
1894,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,90
1895,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,565
1896,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,461
1897,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,325
1898,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,1446
1899,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,2324
1900,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,13104
1901,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,846
1902,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,498
1903,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,9386
1904,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,263
1905,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,3374
1906,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,262
1907,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,18808
1908,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,2224
1909,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,932
1910,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,420
1911,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,1963
1912,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,6797
1913,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,1951
1914,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,378
1915,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,279
1916,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,555
1917,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,4181
1918,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,10129
1919,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,2891
1920,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,61834
1921,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,386
1922,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1821
1923,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,677
1924,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1533
1925,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,8097
1926,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,4179
1927,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,65
1928,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,151
1929,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,6049
1930,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,4226
1931,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,60115
1932,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,13071
1933,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,3214
1934,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,1733
1935,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,211
1936,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,1093
1937,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,669
1938,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,17249
1939,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,2835
1940,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,44394
1941,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,242
1942,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,8839
1943,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,704
1944,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,2246
1945,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,463
1946,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,9697
1947,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,819
1948,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,369
1949,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,251
1950,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,8924
1951,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,6060
1952,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,2184
1953,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,651
1954,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,1529
1955,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,2212
1956,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,1907
1957,p20WV,p20WV_CelebA_S2_NavFace_S2,LPH,44116
1958,p20WV,p20WV_CelebA_S2_NavFace_S2,RAH,52
1959,p20WV,p20WV_CelebA_S2_NavFace_S2,RAH,535
1960,p20WV,p20WV_CelebA_S2_NavFace_S2,RAH,418
1961,p20WV,p20WV_CelebA_S2_NavFace_S2,RAH,156
1962,p20WV,p20WV_CelebA_S2_NavFace_S2,RAH,9146
1963,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,2134
1964,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,15265
1965,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,3480
1966,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,959
1967,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1328
1968,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,106
1969,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,783
1970,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,527
1971,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,5061
1972,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1796
1973,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,5803
1974,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,57
1975,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,190
1976,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,168
1977,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,13937
1978,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,86
1979,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1693
1980,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1708
1981,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,3644
1982,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,910
1983,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,2895
1984,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1826
1985,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,4822
1986,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,393
1987,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,585
1988,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,2406
1989,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,9828
1990,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,2293
1991,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,8368
1992,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,193
1993,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1051
1994,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,486
1995,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1149
1996,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,3927
1997,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,4842
1998,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,764
1999,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,4720
2000,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,1443
2001,p20WV,p20WV_CelebA_S2_NavFace_S2,LA,343
2002,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,1300
2003,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,4051
2004,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,3349
2005,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,173
2006,p20WV,p20WV_CelebA_S2_NavFace_S2,LAH,508
2007,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,384
2008,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,661
2009,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,74
2010,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,3457
2011,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,6672
2012,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,18454
2013,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,276
2014,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,200
2015,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,248
2016,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,1911
2017,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,8729
2018,p20WV,p20WV_CelebA_S3_FBI_S1,LA,1161
2019,p20WV,p20WV_CelebA_S3_FBI_S1,LA,768
2020,p20WV,p20WV_CelebA_S3_FBI_S1,LA,3304
2021,p20WV,p20WV_CelebA_S3_FBI_S1,LA,1570
2022,p20WV,p20WV_CelebA_S3_FBI_S1,LA,1077
2023,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,403
2024,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,4528
2025,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,1345
2026,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,3158
2027,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,29754
2028,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,11842
2029,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,592
2030,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,1502
2031,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,13373
2032,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,573
2033,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,771
2034,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,1999
2035,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,5321
2036,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,1110
2037,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,1894
2038,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,288
2039,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,122
2040,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,3351
2041,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,376
2042,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,4660
2043,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,1489
2044,p20WV,p20WV_CelebA_S3_FBI_S1,LPH,25070
2045,p20WV,p20WV_CelebA_S3_FBI_S1,RAH,225
2046,p20WV,p20WV_CelebA_S3_FBI_S1,LA,332
2047,p20WV,p20WV_CelebA_S3_FBI_S1,LA,155
2048,p20WV,p20WV_CelebA_S3_FBI_S1,LA,3861
2049,p20WV,p20WV_CelebA_S3_FBI_S1,LA,2000
2050,p20WV,p20WV_CelebA_S3_FBI_S1,LA,239
2051,p20WV,p20WV_CelebA_S3_FBI_S1,LA,707
2052,p20WV,p20WV_CelebA_S3_FBI_S1,LA,984
2053,p20WV,p20WV_CelebA_S3_FBI_S1,LA,4827
2054,p20WV,p20WV_CelebA_S3_FBI_S1,LA,2083
2055,p20WV,p20WV_CelebA_S3_FBI_S1,LA,965
2056,p20WV,p20WV_CelebA_S3_FBI_S1,LA,57
2057,p20WV,p20WV_CelebA_S3_FBI_S1,LA,214
2058,p20WV,p20WV_CelebA_S3_FBI_S1,LA,166
2059,p20WV,p20WV_CelebA_S3_FBI_S1,LA,532
2060,p20WV,p20WV_CelebA_S3_FBI_S1,LA,2296
2061,p20WV,p20WV_CelebA_S3_FBI_S1,LA,508
2062,p20WV,p20WV_CelebA_S3_FBI_S1,LA,355
2063,p20WV,p20WV_CelebA_S3_FBI_S1,LA,2196
2064,p20WV,p20WV_CelebA_S3_FBI_S1,LA,488
2065,p20WV,p20WV_CelebA_S3_FBI_S1,LA,2409
2066,p20WV,p20WV_CelebA_S3_FBI_S1,LA,2106
2067,p20WV,p20WV_CelebA_S3_FBI_S1,LA,1073
2068,p20WV,p20WV_CelebA_S3_FBI_S1,LA,193
2069,p20WV,p20WV_CelebA_S3_FBI_S1,LA,2385
2070,p20WV,p20WV_CelebA_S3_FBI_S1,LA,767
2071,p20WV,p20WV_CelebA_S3_FBI_S1,LA,841
2072,p20WV,p20WV_CelebA_S3_FBI_S1,LA,162
2073,p20WV,p20WV_CelebA_S3_FBI_S1,LA,3934
2074,p20WV,p20WV_CelebA_S3_FBI_S1,LA,158
2075,p20WV,p20WV_CelebA_S3_FBI_S1,LA,3071
2076,p20WV,p20WV_CelebA_S3_FBI_S1,LA,1620
2077,p20WV,p20WV_CelebA_S3_FBI_S1,LA,298
2078,p20WV,p20WV_CelebA_S3_FBI_S1,LA,1053
2079,p20WV,p20WV_CelebA_S3_FBI_S1,LA,5130
2080,p20WV,p20WV_CelebA_S3_FBI_S1,LA,4269
2081,p20WV,p20WV_CelebA_S3_FBI_S1,LA,832
